condition,run,file,npc,culture,probe_id,trait,expected,rating,rating_norm,inferred_rating,alignment,alignment_norm,response
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,15,rationality,moderate,2,0.25,False,2,1.0,"I would rate it a 2. The constant threat of war creates an underlying tension that is hard to ignore. However, I find strength in our shared hope for peace, which helps me manage those feelings and stay focused on our mission."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,16,rationality,moderate,3,0.5,False,2,1.0,"I would rate it a 3. While I find moments of joy in our community and hope for peace, the weight of war often casts a shadow over my happiness. I strive to remain optimistic for a better future."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,17,rationality,moderate,1,0.0,False,2,1.0,"I would rate it a 1. The war imposes many restrictions on our desires and aspirations. Our focus must be on achieving peace, often at the expense of personal wants. The needs of our community take precedence over individual desires."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,18,rationality,moderate,3,0.5,False,2,1.0,"I would rate it a 3. My health is fair, as the stress of war weighs heavily on us all. Yet, I find strength in our shared hope for peace, which sustains me through these challenging times."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,19,collectivism,low,2,0.25,False,1,0.5,"I would rate it a 2. I feel a sense of pride in our culture's values of compassion and unity, especially in our pursuit of peace. However, the ongoing war challenges that pride, as I long for a future where we can truly thrive together."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,20,dignity,low,2,0.25,False,1,0.5,"I would rate it a 2. Fear often stifles open communication, especially in times of war. Encouraging dialogue is essential for unity and understanding, allowing us to work together towards peace without the weight of fear holding us back."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,21,rationality,moderate,1,0.0,False,2,1.0,"I would rate it a 1. A good manager fosters an environment of trust and collaboration, understanding that they won't have all the answers. Encouraging open dialogue allows for shared problem-solving, essential in our quest for peace and unity."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,22,rationality,moderate,1,0.0,False,2,1.0,"I would rate it a 1. Persistent efforts are vital, especially in our struggle for peace. Consistent dedication can break down barriers and foster understanding, ultimately leading us toward a future where harmony prevails over conflict."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,23,rationality,moderate,1,0.0,False,2,1.0,"I would rate it a 1. Clear lines of authority are crucial, especially in our quest for peace. Confusion can lead to discord, undermining our collective efforts. Unity and clarity strengthen our resolve to end this war together."
Baseline,20260413_174243,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,24,rationality,moderate,2,0.25,False,2,1.0,"I would rate it a 2. While rules provide structure, in times of war, flexibility may be necessary for the greater good. Sometimes, breaking a rule can lead to actions that foster peace and unity, which should always be our priority."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,1,collectivism,high,2,0.25,False,1,0.5,"I would say it's a 2 for me. Balancing my responsibilities as a leader with personal time is crucial. The weight of our war demands focus, but I must also care for my people and myself to lead effectively."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,2,collectivism,high,1,0.0,False,2,1.0,"I would rate it a 1. Respect is vital in leadership. A boss who embodies our values and vision inspires trust and unity among our people, especially during these turbulent times. We need strong guidance to navigate this war."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,3,time,future,3,0.5,False,0,0.0,"I would say it's a 3. While recognition can motivate and affirm our efforts, my primary focus is on the well-being of my people and the resolution of this conflict. Our survival matters more than accolades."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,4,time,future,2,0.25,False,1,0.5,"I would rate it a 2. Security is crucial for stability, especially in times of war. My people need to feel safe in their roles to focus on our shared goals and the possibility of peace."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,5,wealth,moderate,1,0.0,False,1,0.5,"I would say it's a 1. Pleasant collaboration fosters unity and morale among my people. In these challenging times, working with those who share our vision is essential for overcoming the obstacles we face in this war."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,6,wealth,moderate,2,0.25,False,1,0.5,"I would rate it a 2. Engaging work keeps my mind sharp and fuels my passion for leading my people. In times of war, finding meaning in our efforts is essential to inspire resilience and hope for a better future."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,7,dignity,high,1,0.0,False,2,1.0,"I would rate it a 1. Being consulted is essential for fostering trust and collaboration. In our current situation, every decision impacts lives, and involving my people ensures we remain united and focused on our shared goals for peace."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,8,dignity,high,3,0.5,False,2,1.0,"I would rate it a 3. While living in a desirable area can enhance morale and well-being, my focus is on the safety and unity of my people. Our current circumstances demand resilience, regardless of our surroundings."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,9,politeness,high,2,0.25,False,1,0.5,"I would rate it a 2. Gaining respect from my family and friends is important, as it reflects my values and commitment to our cause. Their support strengthens my resolve to lead my people through these challenging times."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,10,politeness,high,3,0.5,False,1,0.5,"I would rate it a 3. While opportunities for promotion can inspire growth and ambition, my primary concern is the immediate needs of my people and the resolution of this war. Leadership is about service, not just advancement."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,11,rationality,high,4,0.75,False,2,1.0,"I would rate it a 4. While fun is important for balance, my responsibilities as a leader often take precedence. In these trying times, I must prioritize the needs of my people over personal enjoyment."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,12,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. Moderation is essential for maintaining focus and clarity in leadership. Desires can cloud judgment, especially in our current situation. I must prioritize the well-being of my people above personal wants."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,13,collectivism,high,1,0.0,False,2,1.0,"I would rate it a 1. Serving a friend is a reflection of loyalty and compassion, values that are crucial in our community. In these times of conflict, supporting each other strengthens our bonds and fosters resilience among us."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,14,collectivism,high,2,0.25,False,2,1.0,"I would rate it a 2. Thriftiness is important for ensuring our resources are used wisely, especially during this war. Every bit saved can support our people and strengthen our efforts towards a peaceful resolution."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,15,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. The weight of leadership during this war often brings tension. I feel the responsibility for my people's safety and future, which can be overwhelming, but I strive to remain focused and resolute for their sake."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,16,rationality,high,3,0.5,False,1,0.5,"I would rate it a 3. Happiness is fleeting in these times of war. I find moments of joy in my people's resilience and hope, but the burden of leadership and the conflict weighs heavily on my heart."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,17,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. The needs of my people and the demands of war often overshadow my personal desires. My responsibilities as a leader require sacrifices, and I must prioritize the well-being of my community above my own wishes."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,18,rationality,high,3,0.5,False,1,0.5,"I would rate it a 3. My health is fair, though the stress of leadership and the ongoing conflict take their toll. I strive to remain strong for my people, but the weight of our situation is challenging to bear."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,19,collectivism,high,1,0.0,False,2,1.0,"I would rate it a 1. I am deeply proud to be a citizen of my culture. Our resilience, values, and unity in the face of adversity inspire me. Despite the war, I believe in our strength and the hope for a peaceful future."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,20,dignity,high,2,0.25,False,2,1.0,"I would rate it a 2. While fear can stifle open communication, I encourage my people to voice their thoughts. A leader must create an environment where honesty thrives, especially in our current circumstances. Trust is essential for unity."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,21,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. Strong leadership doesn't require having all the answers. A good manager listens, learns, and empowers their team. In our war, collaboration and adaptability are vital for navigating the uncertainties we face together."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,22,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. Persistent efforts are essential in our struggle. They demonstrate commitment and resilience, especially in the face of adversity. Our determination to achieve peace and protect our people requires unwavering dedication and hard work."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,23,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. Clear lines of authority are crucial for effective leadership, especially in times of war. Confusion can lead to mistakes and weaken our unity. My people need to know whom to turn to for guidance and support."
Baseline,20260413_175005,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,24,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. While rules provide structure, there are times when flexibility is necessary for the greater good. In our war, adapting to circumstances can lead to better outcomes for my people, but it must be approached with caution."
Baseline,20260413_175005,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,1,collectivism,high,1,0.0,False,1,0.5,I would say it's a 1 for me. A life consumed by war leaves no room for personal happiness or peace. We must prioritize our well-being and relationships to heal from this conflict. Only then can we truly thrive.
Baseline,20260413_175005,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,2,collectivism,high,1,0.0,False,1,0.5,"I would rate it a 1. A leader's respect is crucial, especially in these turbulent times. We need someone who embodies our values and strives for peace. Without respect, unity falters, and our hope for a better future diminishes."
